Дата,Tx,Tn,T,RRR,U,P,Po,Ff
2016-12-31,-1.4,-3.6,-2.075,0.0,91.875,763.125,743.8,4.625
2017-01-01,0.3,-2.0,-0.6125,0.30000000000000004,96.125,755.3375,736.225,4.125
2017-01-02,1.1,0.1,0.525,2.4,94.25,749.4,730.5,3.625
2017-01-03,-0.7,-2.7,-2.775,12.0,93.125,748.275,729.225,2.25
2017-01-04,-4.3,-13.5,-7.3375,4.7,90.25,750.9625,731.5125,2.0
2017-01-05,-0.9,-5.7,-2.5375,9.3,87.5,750.05,730.9375,2.625
2017-01-06,-18.6,-18.7,-17.7375,4.3,77.25,766.4875,745.8125,2.375
2017-01-07,-19.7,-24.6,-22.6125,0.8,76.375,770.075,748.9125,2.875
2017-01-08,-16.2,-20.9,-18.9125,1.6,83.125,769.3125,748.475,3.25
2017-01-09,-12.6,-17.1,-14.65,4.1,82.75,770.075,749.525,1.375
2017-01-10,-10.2,-12.9,-12.45,0.0,89.375,770.1375,749.85,1.5
2017-01-11,-9.4,-15.4,-10.45,0.6,91.125,770.0125,749.825,1.75
2017-01-12,-2.0,-9.9,-7.1375,13.0,93.875,760.0625,740.3875,2.75
2017-01-13,-4.1,-4.6,-4.225,4.3,82.125,756.8125,737.475,2.125
2017-01-14,-2.0,-6.3,-3.8625,0.0,86.75,760.8625,741.3375,3.875
2017-01-15,-0.9,-2.7,-1.7000000000000002,14.4,89.75,760.4125,741.1625,4.875
2017-01-16,-0.9,-2.1,-1.9625,5.0,93.125,766.8375,747.3125,1.25
2017-01-17,-2.0,-4.2,-4.0,1.6,91.375,773.05,753.2125,1.125
2017-01-18,-3.4,-7.0,-4.9375,0.0,87.25,776.85,756.9,2.0
2017-01-19,-4.8,-10.2,-7.15,0.0,83.0,772.725,752.725,4.25
2017-01-20,-1.0,-5.6,-4.25,0.0,85.5,762.95,743.5,4.75
2017-01-21,-1.1,-7.3,-3.625,2.1,83.625,759.9875,740.55,2.875
2017-01-22,-1.3,-11.7,-5.7875,1.4,85.5,765.2875,745.55,3.625
2017-01-23,0.8,-2.9,0.1375,3.2,91.375,762.0125,742.85,3.5
2017-01-24,-0.7,-2.2,-1.3375000000000001,1.5,86.25,757.075,737.9,4.0
2017-01-25,-8.5,-8.5,-8.5875,8.2,80.375,762.8375,742.9375,3.625
2017-01-26,-13.0,-21.9,-17.4625,0.0,75.5,772.35,751.525,1.875
2017-01-27,-4.1,-14.6,-7.825,1.6,91.125,764.525,744.6875,1.875
2017-01-28,-2.1,-5.1,-3.1625,0.6,86.125,769.675,750.0,1.75
2017-01-29,-9.8,-13.9,-11.225,0.0,77.0,777.3125,756.825,1.75
2017-01-30,-11.4,-19.7,-16.125,0.0,71.625,778.6,757.7375,2.625
2017-01-31,-10.3,-17.8,-14.5125,0.0,76.5,772.7125,752.15,3.375
2017-02-01,-4.4,-11.7,-7.475,0.0,85.375,766.75,746.8875,2.75
2017-02-02,-6.0,-8.3,-7.1625,0.0,76.0,769.3874999999999,749.4875,2.125
2017-02-03,-7.5,-20.8,-14.8625,0.0,77.125,770.6875,750.0875,1.0
2017-02-04,-8.0,-14.4,-10.5,1.5,82.25,763.0875,743.1,2.0
2017-02-05,-8.5,-10.7,-10.1875,1.2,79.5,761.575,741.6625,2.0
2017-02-06,-13.2,-18.2,-15.65,0.0,77.0,771.425,750.775,1.75
2017-02-07,-14.6,-25.5,-20.2,0.0,73.625,780.35,759.1125,1.375
2017-02-08,-10.3,-26.4,-18.6375,0.0,71.0,782.5375,761.3,1.625
2017-02-09,-7.4,-14.5,-11.1125,0.0,86.875,780.425,759.8625,1.75
2017-02-10,-2.4,-8.2,-4.6875,0.0,87.875,778.575,758.6625,1.5
2017-02-11,-0.2,-4.0,-3.225,0.0,83.625,778.025,758.1750000000001,2.25
2017-02-12,-1.0,-6.0,-4.4,1.2,78.375,776.3375,756.4125,2.5
2017-02-13,-6.3,-8.5,-7.5875,1.3,79.875,773.5875,753.5125,2.375
2017-02-14,2.5,-8.6,-2.7,6.0,83.125,757.925,738.6,5.25
2017-02-15,-1.0,-2.4,-1.8375000000000001,0.0,61.375,765.6125,746.1625,5.25
2017-02-16,-3.1,-12.8,-7.2625,0.0,69.375,773.2375,753.2125,1.5
2017-02-17,-1.5,-9.4,-5.1375,4.0,76.125,764.0,744.375,3.25
2017-02-18,2.3,-2.4,0.875,0.0,87.25,758.7625,739.6625,3.75
2017-02-19,3.4,-1.3,0.85,0.0,75.125,760.875,741.7375,4.875
2017-02-20,1.9,0.7,1.325,0.0,78.375,756.0625,737.025,6.375
2017-02-21,1.0,0.4,0.8125,6.3,85.375,745.2375,726.5,5.0
2017-02-22,2.3,0.0,0.18750000000000003,6.0,90.25,745.775,726.95,2.0
2017-02-23,0.6,-2.5,-0.7125,10.4,91.5,744.3125,725.475,2.5
2017-02-24,2.9,-0.4,1.75,2.0,88.25,744.0375,725.375,3.5
2017-02-25,0.2,-1.6,-0.22499999999999998,1.8,69.5,748.5,729.6375,4.25
2017-02-26,-0.2,-6.2,-2.7625,0.4,69.0,755.425,736.9875,4.125
2017-02-27,2.6,-2.3,0.55,3.8,89.375,754.15,735.1875,4.125
2017-02-28,3.9,-1.3,1.0375,0.0,82.75,763.5375,744.3375,2.125
2017-03-01,4.9,1.8,3.0625,0.0,80.0,760.9875,742.0,4.125
2017-03-02,3.5,2.0,2.6,0.0,83.375,757.2375,738.375,3.0
2017-03-03,4.2,0.8,2.3375,0.0,86.0,756.3,737.3625,3.25
2017-03-04,6.0,-0.8,2.3125,0.0,74.875,762.0,742.9125,2.875
2017-03-05,4.8,0.4,3.0875,0.3,73.375,761.0375,742.1125,4.0
2017-03-06,5.5,2.9,4.1125,0.0,76.875,759.4375,740.55,2.75
2017-03-07,6.4,-0.5,2.5125,0.0,82.125,763.8875,744.8125,2.125
2017-03-08,6.2,-2.5,2.1375,0.0,81.25,771.25,751.925,1.75
2017-03-09,9.2,-2.0,3.3375,0.0,74.375,772.2375,752.9625,1.75
2017-03-10,7.0,0.3,2.8875,0.0,69.875,768.0875,748.9,3.5
2017-03-11,7.1,-1.0,2.5375,0.0,76.75,767.0,747.8125,2.375
2017-03-12,7.4,-4.2,1.5375,0.0,69.375,769.0,749.7625,1.5
2017-03-13,7.7,-6.3,0.2875,0.0,69.625,769.775,750.3625,1.375
2017-03-14,8.0,-5.5,0.8375000000000001,0.0,67.5,769.75,750.3625,1.0
2017-03-15,8.5,-4.6,1.8750000000000002,0.0,69.875,764.85,745.65,2.25
2017-03-16,2.1,1.3,2.1,19.4,87.375,757.65,738.6875,1.375
2017-03-17,4.4,0.6,2.05,1.5,88.75,760.2125,741.1625,1.375
2017-03-18,6.5,-2.7,2.45,0.0,79.5,756.7125,737.825,3.125
2017-03-19,3.5,1.6,2.4375,1.2999999999999998,86.875,752.45,733.6625,3.0
2017-03-20,4.3,1.7,2.9625,16.0,93.5,753.7375,734.925,1.0
2017-03-21,6.7,2.2,3.8375,4.0,85.625,759.25,740.4125,1.375
2017-03-22,7.8,-1.1,3.875,0.0,82.25,763.85,744.8375,1.875
2017-03-23,10.4,1.8,6.1125,1.0,69.125,765.2875,746.425,2.375
2017-03-24,8.2,-3.2,1.775,3.0,79.875,765.225,746.1125,1.375
2017-03-25,4.8,-2.6,0.7999999999999998,1.3,64.5,761.4,742.1125,3.25
2017-03-26,6.8,-6.0,0.7375,0.0,55.5,761.7125,742.5,2.625
2017-03-27,3.8,-0.9,1.475,12.4,71.625,749.6625,730.875,5.5
2017-03-28,4.3,-0.1,1.5999999999999999,9.0,76.125,748.5125,729.7375,4.625
2017-03-29,2.9,-3.7,-0.575,0.0,49.0,758.0,738.8,3.125
2017-03-30,1.2,-2.7,-1.3125,0.0,52.375,762.2625,742.9125,2.625
2017-03-31,2.1,-7.3,-2.225,1.3,68.125,768.175,748.625,3.125
2017-04-01,6.0,-0.5,1.4875,1.4,72.125,766.5375,747.3375,1.875
2017-04-02,,-0.3,4.7625,11.0,80.875,763.85,744.9375,4.0
2017-04-03,10.5,5.0,6.9125000000000005,24.0,90.625,761.5125,742.85,2.375
2017-04-04,5.8,0.8,3.2875,4.0,85.125,770.525,751.325,2.125
2017-04-05,12.3,2.8,6.925,0.0,70.5,767.9625,749.125,3.125
2017-04-06,16.4,4.9,9.975,0.6,69.75,758.5,740.125,2.5
2017-04-07,13.5,4.9,8.4625,0.0,69.625,755.1125,736.65,1.875
2017-04-08,10.5,2.2,5.9625,0.2,85.0,754.4,735.8375,1.625
2017-04-09,8.4,0.3,4.625,0.0,56.25,764.3875,745.4625,2.875
2017-04-10,,1.2,7.525,0.0,53.5,764.025,745.3125,2.875
2017-04-11,18.2,5.5,12.15,0.0,48.625,756.2625,738.025,4.5
2017-04-12,8.0,6.0,6.15,0.7,70.125,754.65,736.05,4.0
2017-04-13,8.9,1.9,5.5125,0.3,62.375,753.9875000000001,735.3125,4.5
2017-04-14,8.9,6.3,5.8625,6.8,74.0,750.3125,731.8875,3.25
2017-04-15,7.1,-3.4,1.8875000000000002,0.0,56.375,753.25,734.425,3.25
2017-04-16,9.2,-1.3,4.0125,12.0,79.125,752.8125,734.1,2.0
2017-04-17,3.8,-0.6,1.5,3.0,60.625,756.85,737.925,3.875
2017-04-18,5.8,-6.5,0.3999999999999999,0.0,56.375,766.225,746.975,1.75
2017-04-19,3.5,-3.0,0.2375,0.0,52.375,768.2,748.825,2.875
2017-04-20,5.5,-2.8,1.1375,0.0,40.125,768.1,748.7625,3.125
2017-04-21,8.6,-5.1,2.6875,0.0,39.0,762.6625,743.5875,2.625
2017-04-22,10.8,3.8,6.3374999999999995,0.6,50.375,749.4875,731.0125,3.75
2017-04-23,9.6,0.6,5.175,0.0,56.25,752.4875,733.8375,4.125
2017-04-24,7.9,-3.0,2.6125,0.0,67.5,756.65,737.7625,1.625
2017-04-25,12.0,-2.5,5.375,0.0,55.875,761.775,743.0125,3.0
2017-04-26,19.1,5.2,12.1875,0.0,39.875,761.4875,743.15,5.375
2017-04-27,20.4,11.0,15.325,0.0,35.0,760.8,742.7375,5.5
2017-04-28,16.9,6.0,11.15,0.0,65.625,763.6375,745.1625,2.25
2017-04-29,23.4,4.0,15.299999999999999,0.0,49.5,763.4375,745.2,3.0
2017-04-30,24.5,9.2,18.1125,0.0,38.125,764.825,746.7875,2.75
2017-05-01,24.3,12.5,18.4375,0.0,31.625,766.45,748.3125,2.5
2017-05-02,26.2,11.2,19.225,0.0,36.75,762.6625,744.675,1.875
2017-05-03,17.5,8.4,13.625,0.0,40.75,764.9,746.5375,3.875
2017-05-04,14.2,3.9,9.7625,0.0,38.75,769.2,750.55,2.375
2017-05-05,15.7,-0.5,8.9875,0.0,41.125,768.4875,749.725,1.625
2017-05-06,21.4,5.1,13.9625,0.0,34.875,757.5125,739.325,3.5
2017-05-07,12.6,7.4,9.675,0.8,56.375,756.725,738.3625,2.125
2017-05-08,15.8,4.8,7.725,13.7,80.875,750.1375,731.8875,2.25
2017-05-09,6.7,1.5,3.5375,15.0,84.25,749.7625,731.1875,2.5
2017-05-10,8.3,0.1,4.1875,0.0,67.625,753.6875,734.9625,2.375
2017-05-11,9.9,-1.9,4.0375,0.0,64.25,756.85,738.0625,3.25
2017-05-12,10.3,1.4,5.387499999999999,4.0,61.125,760.9,742.2,2.625
2017-05-13,14.4,-1.8,7.325,0.0,50.625,765.5875,746.775,1.125
2017-05-14,16.3,-0.3,9.6,0.0,45.625,767.025,748.325,1.5
2017-05-15,16.2,4.0,10.8125,0.0,34.0,770.275,751.5625,1.5
2017-05-16,17.0,5.7,10.4875,10.0,52.875,765.3625,746.8,2.625
2017-05-17,5.6,1.4,3.875,10.0,90.0,765.1375,746.1625,3.125
2017-05-18,10.5,5.4,7.55,18.0,91.5,764.6875,746.0125,1.625
2017-05-19,18.0,7.8,12.6875,0.0,71.5,762.9625,744.65,2.125
2017-05-20,22.8,6.2,15.2125,0.0,59.75,760.4625,742.3,1.125
2017-05-21,15.8,10.1,11.55,0.0,76.125,756.125,737.8875,2.875
2017-05-22,15.1,3.8,9.85,0.0,50.5,759.3125,740.8875,2.25
2017-05-23,20.6,4.6,12.549999999999999,0.0,60.125,759.475,741.1875,1.5
2017-05-24,24.9,6.9,16.0625,0.6,62.5,759.7,741.675,1.875
2017-05-25,23.1,11.6,16.2125,0.0,67.625,760.1,742.15,3.0
2017-05-26,18.5,12.2,14.1,1.7,76.125,758.9375,740.8125,1.75
2017-05-27,17.9,11.2,13.9625,6.0,64.375,759.6125,741.4625,2.375
2017-05-28,13.3,7.0,9.6125,0.6,70.25,762.1625,743.7125,1.625
2017-05-29,24.8,6.1,15.775,1.0,59.75,757.8375,739.775,5.25
2017-05-30,21.6,13.2,16.35,2.0,68.0,755.15,737.1875,2.5
2017-05-31,23.9,8.2,15.7625,0.4,66.125,755.5,737.6,2.5
2017-06-01,18.3,13.0,15.5,1.7,66.5,750.4625,732.65,3.875
2017-06-02,11.2,5.4,7.612500000000001,3.0,67.625,753.3,734.8125,3.0
2017-06-03,10.1,2.4,5.025,6.0,81.375,756.075,737.4,2.75
2017-06-04,14.1,2.3,8.7125,0.1,62.75,761.475,742.9,2.875
2017-06-05,19.9,9.0,14.3,0.8,65.75,760.125,741.975,2.0
2017-06-06,15.7,12.8,14.3,0.0,70.875,761.15,742.95,2.125
2017-06-07,20.8,9.7,15.175,0.0,62.25,763.5,745.325,1.25
2017-06-08,22.9,7.8,16.55,0.0,60.375,761.3375,743.3375,1.125
2017-06-09,16.2,13.6,14.7625,0.0,67.25,761.975,743.7875,1.875
